rank,address,maker_volume_usd,taker_volume_usd,trades,pure_maker
302,0x01d610145018c27dce05e1e42bb472aeccb10fef,482111.76,443094.98,1990,False
303,0x9707c756b0af5b1b04eed7a6ce99688ad5671861,481389.15,71769.16,1948,False
304,0xc49fe658479db29e1a2fefebf0735f657dca9e05,480337.64,268217.44,2429,False
305,0x54ac09857c3e76d50a2e7da064b0293d9a9e7c14,479170.52,154737.47,544,False
306,0x7f080ec477351278cf726ce8cf11495484074850,478991.93,454377.61,1929,False
307,0xa196c85c5c152cd9b04a7fb0612025d741665b78,475966.37,146363.24,2546,False
308,0xec1f0396d8cd31ef3129bf227e77a9714dcb03d6,474464.83,446270.34,1940,False
309,0xb2a3bf58e527714ffa8e4de52218186cd658e321,474205.73,103850.51,282,False
310,0xc3cd1d612bbf9fbf80da5a9bff0b0470cb46816c,473569.15,16182.88,11116,False
311,0xb886580698ede4b18de3e446b2d8da8bcedd81b3,473467.45,18010.14,9621,False
312,0x0720803c7cb0d0c5a928787b3b7ea148c6831cdb,472341.41,200000.0,40,False
313,0x58fd45d701b93e76d6c04a0983ee5b3cc29d43a6,471659.72,186126.81,5437,False
314,0x6bf76476541a93fafe8dcebcc5cc60bcb9671769,470946.33,444179.88,109467,False
315,0x214c69288c346a70b96007cad9d8c59fac216378,468622.39,10260.67,5623,False
316,0x2ea3aca6b432f8b42acb7e7e3cfcc2917c006d4e,467935.72,237062.49,1260,False
317,0xe950248bb0cbb699aebddfcf39ef492a4c751e0a,466809.48,63340.3,395,False
318,0xc369f4fe828544201c277950b2bd144f7e5597f4,465485.29,445731.23,1865,False
319,0x2bffe624c042200dd6024f1da7d1acbbe4791fbb,465456.79,311292.51,96,False
320,0x73c5701afdefba2814193168448b2992306b2f80,463646.15,150374.75,2078,False
321,0xa2c04eac5d20bd8b23a4e7c2a2865a543431fad2,463454.27,637.51,3606,False
322,0x0d14022a1c8293fd7b9935fa488c5c76bd1bdbd4,463345.3,377359.81,917,False
323,0xe749dd284ee15f92c1f2f84b705eb312c7b5f660,458501.95,555428.33,329,False
324,0xde0463ea7f611b065e8ab06bbfbddad75e6dfa37,458087.3,485519.02,6163,False
325,0x39d3079f0f0725dcf30ed3893617af52671b963d,457442.27,242618.3,3502,False
326,0x8c7a81e440b22700992aa94a417fffcb40e750bd,455420.34,122767.24,969,False
327,0xfd691577dc6a9d21e9611b93ef9177d36738a2e1,454714.16,0,1442,True
328,0x7099ad99cbc033a42d811688e7cca13af1051c59,454214.99,488138.32,182,False
329,0x5f50a57f51c4eea9e3f15f07203c975451598341,453219.47,298321.88,355,False
330,0x50846dff3f68afc8f63118ded3cbe430e33399cc,452722.09,418800.82,2127,False
331,0xb7bdb91495bce4692dde17e218d5b315773d796c,449323.54,427703.28,1704,False
332,0x2179ab15324f5436f1a83c8092b8cc3dad79bedb,448882.79,7116.7,7756,False
333,0xf6f3f74ce965d82c7c7872f3fc4f9b909cd52204,448621.42,430765.19,1593,False
334,0x4ee29e4e7d4c380babeae5e22e5c02400c2246e1,448473.28,348137.65,13059,False
335,0xdfc202f246273aa93e51be008220283ab818d380,448155.43,421864.93,1772,False
336,0xc32671876ea4cd74a8692910c27c3e536e305df4,447690.47,467578.71,2739,False
337,0x8970b56535153baadee991ca25a178ac085636b5,447640.18,532065.54,3695,False
338,0xc34faf3d897b9ef58468d707c960226f1e29cb9e,446103.16,74749.0,2485,False
339,0xbe607bc25a457c2b02856dedd787a12a5056d34d,445580.28,422745.97,1819,False
340,0x682c92615993fd1f75cdfe101efdc1a8adcb17ae,445202.9,11762.1,21411,False
341,0x323c33fcdee8e9fd5a46219e25d61a33015165ba,444381.2,229171.28,291,False
342,0x16ce1f954bfae560af862712fad9dd261f4ceba1,443631.5,2992.08,319,False
343,0x66409f55f0bef54ec55090c1731a82d9570ee07a,443322.98,3067.03,15974,False
344,0x6c979ffcc3528a5d2395a2f7c89135711da0988c,442266.32,470883.65,1604,False
345,0xc1ff0721be94d8353e422b72ea38b4d56fe525f1,441516.41,230590.45,2429,False
346,0x3df79bff200d5527cb6b9b0e8f50bd690296450b,441115.32,402272.65,1844,False
347,0xa593ce7e6fe794199ef588c47019b8d8d9ce9418,438627.65,401475.91,1934,False
348,0xa459b0ab779f37449bda02c525b36f05d8a97dd6,435165.42,10836.86,8520,False
349,0x7d481a6d6f8062b0e66ee134360c8a63f07d4c5a,435059.72,413237.41,1924,False
350,0xa8cfd98c0edbbf298ad34197881bebc290016b9e,434663.39,417365.19,1626,False
351,0x6fbe7de4342f3afa55a20d848b10ab8e3c071b01,432591.58,161977.67,42,False
352,0x972bf37cae72a169e17ae0e6179821d5778b78ba,431757.75,389831.28,8491,False
353,0x04f77f740822669d8abce04c5fdaf2c1b21d184a,431158.67,271004.21,42,False
354,0x4207c4f53b785c6d0d48512a497ebd845c29b81b,429856.21,55938.22,2184,False
355,0x5fa03d397355aac67c263e7219cf435e129dc20f,427947.71,0,441,True
356,0x67450ed702b147c073a316a84c4b99785329c074,427382.68,410348.93,1566,False
357,0x2388ac10760c92eb9a5e34ab4af7806264e8ec5b,421920.78,402300.63,1757,False
358,0x73836f35d84a6080ebe035195be41ba114d4bd0b,420972.86,34884.72,344,False
359,0xb36b96950b467e10fd4f5504fd659ec9961e7804,420488.26,2522.64,8490,False
360,0x160bf4f27cdaaaed1408ccd1558ab30c210d4296,418237.52,419241.04,1822,False
361,0x69af844d4fbacebfc1c4124b0978801db3600a19,415573.2,920.25,13473,False
362,0x6864204009ba1e137989983eafee8644cb3f294b,415430.01,78143.82,3929,False
363,0xba264376d6fef08f23a44db4153d12d47f5f23c9,414735.86,138.53,1430,False
364,0xbb3d2990b9c93c01ef5537591f3bb6f97ebb8cb5,413624.27,391390.07,1759,False
365,0x1e82e3eb816aaf755ac9b44bc9d98f01b08aaf92,412369.44,325771.22,22037,False
366,0x274c3b18a52533645977039a171a96cbafad4824,411563.17,301151.82,813,False
367,0xa652efcd4c7e4119f578032b056136b3f29a6f8f,411157.3,22174.43,348,False
368,0x0970cdb73996b75ba8fd4f1cebf1ff18253bc655,408535.54,377124.6,1723,False
369,0x16cbe223607a6513ae76d1e3751c78e4eabc2704,407977.21,145353.26,1908,False
370,0x15b2d9ab89816b5f4a79dad5280e00ecad9aa511,405529.08,324502.15,118,False
371,0x9c2617462567859fcf5764e03b9a687ebca274bc,405413.42,200602.25,208,False
372,0x30e443872ddf63b2908a49f92cd690c304a55102,404927.58,208957.08,2751,False
373,0xe5ce1a65c210e08d3ffbd94e28a61911700c7f3f,403485.57,594.06,12638,False
374,0xed3447bf9ea556728146e9df2d4e63aba3faa8c7,400028.68,200227.16,1641,False
375,0x8db735b4d4c1dd49f0347af252b0813d818a45ef,399480.0,200200.0,7,False
376,0x0efc88fdc8dc4def99fe78c12f3491ca81bb8ad5,399273.14,204579.8,229,False
377,0x24370f943ad07fd6e9ea38580998611ca5c7e5ee,399117.01,368735.72,1804,False
378,0xf2ebb6fb4982c8ff49ddc89c802c70b250f16eb5,398922.21,353281.68,20502,False
379,0x9ca04c38d330099526d526efbb8f610d6ecabbee,397641.57,372615.26,1535,False
380,0x2648708fd7dc07bf437068fd72791c4d3c99fe89,397039.61,380237.87,1761,False
381,0xd366f27a4bcf8e98e773c2aec12823e4e055329e,395466.64,375849.76,1556,False
382,0x9aa786ef395f3b831dbe37118c8828a5e3110900,392857.24,206256.53,167,False
383,0xe9d4f3bc7f5707a526b0ebb807ba1516e14809fe,392042.51,366177.25,1577,False
384,0x88f988f09d0366ade81cbda329b85289c57a7f5d,391774.17,368664.61,1417,False
385,0xad137a5d30bc668006dd9f43676ff53b77097ed6,390549.73,2347.21,34821,False
386,0xf3b1d0920ee98e080865f957dc9eb3b899909ca4,389771.7,212800.46,2653,False
387,0x878e9be57551ed6953f988c2c94362818160a074,387396.3,386376.3,7,False
388,0x61032b9b9e60cc042bdb4d89db791644c026525a,385754.31,364595.28,1452,False
389,0xa438286ec21b4b07a9f84c51829ea965144d8605,381224.18,0,1573,True
390,0xc2c1a8c92e4c6d2628ef9c6a262411a44e459fe2,381086.81,657235.3,31,False
391,0x3e5b23e9f71b2a2edcd5629d3f948f12f591073b,379159.13,68117.91,2095,False
392,0xc5403a67309b34f5936e429568bccf02726df00d,375546.68,225956.48,28641,False
393,0x1f789eb1a5ff2da596241d43e1d40b41f8e6bbe8,375443.48,131773.36,168,False
394,0xb8f93861fd68c0f93517691a2c626966fbbd6dc5,375196.09,349933.52,1529,False
395,0x6c743aafd813475986dcd930f380a1f50901bd4e,371444.07,257912.43,97,False
396,0x7b8a3d55acdbf22331ff251fceacd468003cb813,370034.59,353342.48,1310,False
397,0x463fcc873ab1edbb7d41c237668c496461afb856,369590.24,352276.26,1421,False
398,0x4959175440b8f38229b32f2f036057f6893ea6f5,369390.71,930.15,16874,False
399,0x087a75318d42a0c9552a8ec110b3b81c9c51eeca,369313.04,332802.96,1683,False
400,0x318c3b13575b39e8c5694a339965aa2c6a7085ca,368873.15,346882.84,1553,False
401,0x79caedfa793152756a8031c55c4d120a620ded14,368451.93,282445.26,719,False
402,0xe617861a96631d7cefdb1ad43e95c33b5946f251,368331.36,377079.38,414,False
403,0xcf265e86655bbb06d779c06d20975a9f4d1939a6,368116.6,458904.29,136,False
404,0x3212a515f3a02546830a6fb41f01470ccfff634e,367335.4,134990.64,532,False
405,0x6096feb8b802dfa6885ce70572f851142e810f9c,366992.58,152159.66,8742,False
406,0xce71bed9dd1418abc34d244730879d795e8683bc,363761.52,279432.3,42,False
407,0x1fa85f0d638da5eed474fe6c13ea2da672eec667,363555.73,139539.6,536,False
408,0x85cb5359747aa5722dcc31fa1c2a6d5597eef878,361700.97,345491.44,1236,False
409,0x095704be156ec4e353110a82cc584b1173a25db6,357668.47,58274.56,356,False
410,0xf90354826d2e3c72dc43c399ce2e63c99b6f7c4b,354758.55,331823.29,1376,False
411,0x2a65e3cc2e420a66a16343720b30fdedfff2f2e7,353642.8,323900.97,1418,False
412,0x8844e4b6fa5dc920e9660e5819e5465eb1c6991e,353588.85,329671.35,1351,False
413,0x014c4e7ae2145992861c2d1b124af633a97f820c,352896.9,317472.61,150,False
414,0x937bcac3a8a30c07d827ad0550c3fe3a6756bfab,352874.96,296453.93,589,False
415,0x7b2c123bceec0c3d0fd206a19c283af65932af48,352646.29,605625.61,1317,False
416,0x44a1159b925c145e70f746bb3f0f58380553bd21,352521.74,23854.2,1242,False
417,0x95206e6647b54836abc3e62e9b314febbc0468d2,350834.25,313549.09,1475,False
418,0x8aed97acdc8a14be6e93fb564ecc1acce3eb46fa,350061.83,11124.46,1262,False
419,0x14393c5e8ff270e1569b3c44ce986009715fc73c,348880.93,304133.98,3118,False
420,0xdb2223cc5202a4718c3069f577ec971f71c96478,347305.37,222791.17,1840,False
421,0x4fdf7eef165deeb93605ada5a4feed1a3e714452,347249.51,279928.43,903,False
422,0x5f6f3ddf07a83c14022db618b00a0b4561339bf3,344740.07,311160.98,1486,False
423,0x92bb11aa6e71aaeb4cea3c9a4eb915e2d5dc1afb,344177.59,111288.75,4092,False
424,0xe9cf1a43a1c2091b99d6ec1209e29a05d545dbad,343297.85,352655.25,2162,False
425,0x2030a655299fe64e6a915d13668e3ef731121736,342705.08,307921.49,1391,False
426,0x7cf93583951552553bc0d243a8582a3410ed2798,342324.3,54126.51,218,False
427,0x97fcfa2e9486df70e1035ea3e013a8ed4fdf229e,342026.2,14025.23,5636,False
428,0x457cad351f84eefa5d0cf904c13c75c5aa255e89,341989.15,759.9,115,False
429,0xf391073551cf7182593c58a169876ff4336f8307,341594.25,2966.77,120,False
430,0x23c8a4c266d10ba5846837eac391fea89ed6f293,341209.2,151514.82,172,False
431,0xc5187cb669690150643ba2f9aac6b7d98d212594,336417.62,322668.22,13957,False
432,0x52d75f95c3f5c4d714b2a77563aa1f27c60afab7,336301.93,319173.18,1314,False
433,0xd458d05a966ca3e6f6acdbf2a87c3e03f71bb521,336150.81,187.87,870,False
434,0xd28021317c1be36239e8d930dee7d6c3a40082b3,335487.73,126090.53,849,False
435,0x45dfe48f3dbbc86d22e9a7c85f95b8fc5a1c9ec9,334442.3,231403.44,151,False
436,0x30e9c8529d0cbbe2d47750d8fa3e20da758c390e,331384.11,265917.33,294,False
437,0x9703676286b93c2eca71ca96e8757104519a69c2,328315.51,3761.03,1911,False
438,0x94807f36a7a1c57e8e19d7531e75f1b48bd17456,328138.66,235872.28,150,False
439,0xeeecd27bfde3ef9376c1ed42e0f849ad16d1a723,327426.49,317488.72,20754,False
440,0x5a218c7ad04135830a45c41aaed7294df7809318,327325.15,271272.71,7708,False
441,0x12ec6d71325afac2b4d25b3de94185e2c48d41ae,327266.89,176313.48,249,False
442,0x228bf75aa8f8ce3ad4d1ad05bc8a63673f5588b9,324416.11,251749.86,43,False
443,0x7789957157a13aa3610e26d61ef8f99317b7a280,323800.47,259730.16,373,False
444,0x4ffe49ba2a4cae123536a8af4fda48faeb609f71,323718.93,51014.2,11416,False
445,0x44c4406374e983f7ea62b1f1a181bfa4683c68c5,323622.33,72027.12,35,False
446,0x492442eab586f242b53bda933fd5de859c8a3782,322842.58,675298.29,177,False
447,0xb44e88e97d926fb43575621eb9390cc28db6c2c6,321646.75,149530.32,298,False
448,0xdd88733bdc5b92e0f406c442299b9309957395ae,319620.0,100220.0,5,False
449,0xa16a1302ca05463f30faebeb5c045767fde233a1,318707.63,64130.4,1036,False
450,0x3bda8b2d197619bd92f9e53cca0b85d005f84974,317431.98,28883.65,10107,False
451,0xa49b6ea0a604c581f2a9569db42c192b1c487054,317284.53,2864.5,20716,False
452,0x0ed2b8b6fb4bfcf13c3cbe77d8b43a441afd6d8c,316478.36,159951.26,78,False
453,0x67945a61e0408ec13b3cae171c18c90cd255b4cd,315689.84,81544.55,504,False
454,0x618534bef69023c72e9400f42191c412d1882965,314909.16,502883.03,101,False
455,0x54b56146656e7eef9da02b3a030c18e06e924b31,314840.27,166982.98,1104,False
456,0xa6676646a16d8c7044ea2ac7e2b9ab09eb7384fe,313185.87,175158.58,2913,False
457,0xf5d92058c977a9c957c6cbfbe3e9a27c83a9be50,312452.61,20044.33,552,False
458,0xa53c26443fb636d8ae31ac24f62fc1d5ef8f67a5,311297.83,12838.86,28,False
459,0x1521b47bf0c41f6b7fd3ad41cdec566812c8f23e,309527.35,29.97,13,False
460,0xaf2a6729562926fcceaec802bea8baf855623d31,308396.15,61473.65,994,False
461,0x8dd823119eab0defdf7c4e1c3a7760ec0c4d5f27,305894.97,65255.18,102,False
462,0xd6bcc06d32bd3431a412f3ba1c14cee75301a49e,305794.1,271374.28,158,False
463,0x36a7e80b487b26eebce266da0640e33dd4651aea,304542.09,38629.4,3125,False
464,0x5ecde7348ea5100af4360dd7a6e0a3fb1d420787,304058.3,56788.43,343,False
465,0x56c9fbdeccf198f1f5ad95ace39b24f5f7fb0d9e,303595.88,256226.25,287,False
466,0xddd85ddfa58784925990c16c9858ccd62e4ee6f7,303243.47,77892.8,1004,False
467,0x2e4818113b183641c2b3f25ca6b4c962c57a95c7,302818.03,730.04,2167,False
468,0x1ec4295fcbcd51699c396b8e1930daa674fedefa,302736.16,255308.35,402,False
469,0x90ed5bffbffbfc344aa1195572d89719a398b5bc,302202.58,107200.33,4894,False
470,0x5637e85e116455e5faef6e44655f4ca9635921f4,300817.07,137128.98,1784,False
471,0x09fc877d0f2065b37c5cb5aafc0e66602c7d4cd4,300799.85,0,93,True
472,0x864669913a04d249f41770221bfc62c10812ed78,298782.98,11323.93,10681,False
473,0x521a8c20563ccc9e1c8ebfe5cfe6c8f9b2f8d12f,298399.91,0,70,True
474,0x3b1a8b39f8d3a4ce3fe7c1e752cf14c386834221,298381.53,24518.56,13883,False
475,0xf294919e16868d927b0247891543b9187d6e7967,298100.67,14719.43,5392,False
476,0x3a584c457c6c5802d33cd95de9abb9d414997e08,298064.82,239167.91,180,False
477,0xdb5ad26b68d77ae966d29e7180147272ab7a3965,297824.83,50922.49,5380,False
478,0x83d9c8fe37f1b5141f3219219403d87f4513651b,295417.05,243139.41,907,False
479,0xd64e1a97d46f2ba860a56470ac6f47e5bcda5516,292969.7,67915.77,1471,False
480,0xecfce3118f6f085a96c7d1a8bee42af34cb9cd05,292779.34,604524.72,4176,False
481,0x47e468f50abff90200e5f04ad87183919ba60287,291103.34,102565.92,434,False
482,0xc6b13482e72f656519705d792a1f25587a6c78fd,289942.82,452030.17,277,False
483,0x1ec0a244bba0e3d4d18657f5b4f35f567a39992a,288787.8,273415.08,1058,False
484,0xc757850237e266d3b08d16b8455777a88590ccfc,288692.29,81076.03,273,False
485,0x6be949e0f7f46dbb2ba04da0efadc23dfd2c3493,286884.52,182032.32,1982,False
486,0x8f41129e43ebfbfe6075d0804f3b2bb763b3260e,286315.01,99.94,1485,False
487,0xf397068fa02ee20639d54ae4595efeeff595e1da,285568.0,21051.69,292,False
488,0xcb1d186d1bd090d12744c059103bb95161373269,285531.02,107155.43,788,False
489,0x400d8c1f7895da62e230167cb020ade2770abd6c,285228.77,144383.27,40,False
490,0x784feec38475dc47e63c3a16cbd24b905dab5df9,284542.95,27159.49,2661,False
491,0x12f292751c9ab40f88930b80c4ce4d08ea240a1d,282121.63,249216.72,85,False
492,0xed226d4adc2fd0faa704c6be4225fafac0ecf4ef,282111.86,16.0,170,False
493,0x653d65fd05d604a779589ab06810947b90f05e2a,281991.95,235465.79,468,False
494,0xfd22b8843ae03a33a8a4c5e39ef1e5ff33ebad91,281134.08,78487.31,2715,False
495,0x77b5acecbc67d1bef9b63ab6ff3dc886ef809170,281064.43,11734.23,21849,False
496,0x5bffcf561bcae83af680ad600cb99f1184d6ffbe,280792.05,164077.24,13,False
497,0xa71093cafc0c099b4ccab24c3cb8018d817923c4,280543.01,488012.89,65,False
498,0x6586fb56a335aeb953b09b299eb181de3ffd497c,280345.71,312377.45,17496,False
499,0x4cdb8be3969c9416b8f81c31aa60281275b99d70,280182.8,93420.24,235,False
500,0xd2171a79e0b6b5e1837452010eda9550df4a3487,279753.63,226305.4,555,False
501,0x189cb75efa3beaec58e57d7eb0353dfef5d37da1,279273.88,482.45,34,False
502,0x19cf9a2d02fcc8ae5c2be125206e62e46528ce7b,278884.22,100053.55,20,False
503,0x60fd421fb445029d7c8ce20a6a86e0bb364589a9,277675.23,1011.08,8417,False
504,0xf22ab9d7b30d412b5a9fc9b054f8921c76f91697,277268.45,4090.84,7220,False
505,0x2759769cd371bee44ec5bfc5e72c7f1f092b2b38,276841.04,162460.15,623,False
506,0xe4fc1041edb5c205e449fb6a5967e9db24418af7,276755.16,4146.45,2569,False
507,0xb5fd86fb9d64714f5158e13cada4b7103c958c6d,276184.59,266708.54,282,False
508,0xad96914d7762dac84ebbabafe366ae8ff24dd498,274348.2,89299.95,86,False
509,0x952ceafbdc6176d3c4e24440bcc07770eae5be27,272690.47,113058.2,749,False
510,0xc80fa1fc5740dec6b05201ec02f9cfaf649d6147,272583.54,11091.09,7436,False
511,0x37dccd163bb8b9510b7c1acc54caa3c52109a75c,272042.09,850.75,7744,False
512,0x0f7f9903f46c24ba66900ceb4a427873129c6450,271872.74,283531.19,191,False
513,0x965d0b754328692a1ceae77ca9219347dc353a0a,271035.6,167206.18,3178,False
514,0xd3409ff33862894b28b130b4251a1aee0dfd61d8,268731.56,136696.66,73,False
515,0xb2a48372404e6a0bfb6c2f23d715d3acc5a8cf8a,267543.22,525199.38,65,False
516,0xd34d2111bbc4c579e3e4dbec7bc550d369dacdb4,267062.14,268112.16,1,False
517,0xd2678dc3b152a54900f28b0e849afe2049df9dc6,266863.32,187328.24,662,False
518,0x000d257d2dc7616feaef4ae0f14600fdf50a758e,266628.59,198311.78,135,False
519,0x2809a0e4fdbcea5b3ed936dd84ab886d98b9b26a,265502.16,55497.64,1711,False
520,0x828d1dc3586d7aacbc8de4916685690b1453c9a5,264803.35,70829.28,667,False
521,0x4a867a1f268e153de1d359e337914a714fabd3e0,263368.76,0,4976,True
522,0x9be90ea78bff3f81f3564a11d5e12b2a0783c030,262949.15,254553.2,6369,False
523,0xd67548e160a13fbbb4f53e38c5f5892f2319153d,261624.1,79647.84,2835,False
524,0xbc40bc17d76d2f379dfe15d5746f190111f57727,260625.95,163220.98,205,False
525,0xb40e89677d59665d5188541ad860450a6e2a7cc9,259302.16,27751.39,36446,False
526,0xbb8525406ae83993d61e16a051faff4f3b3bbf3e,258828.21,234883.48,1285,False
527,0x1731704139e4f6fe83629cfa07689aa36f1882a0,257275.67,130225.27,39,False
528,0xe5241830e8876c115d7dc8311ad9f43d85fdd34f,257124.7,250457.31,1686,False
529,0x052f4191cd324a348835a846d34df5b0061e53fb,256283.55,87951.07,282,False
530,0x005c2ed870a3f416373ac473a836df4fa6fba987,255500.76,110463.43,891,False
531,0xfd08d904482abcf32e37942e79e12785da20ee64,255081.17,60657.9,212,False
532,0x13a12ebadc50f6fa42c8f2595997d8adf329d9bc,254963.73,224726.87,1700,False
533,0x4df7da721042bf8b75bd1cb7acbeb7f83aaf522d,254298.83,248894.92,5274,False
534,0x989b67c86daa5675c2a7d0ee4107d2a38f628ef3,253787.12,0,122,True
535,0x5a7abfe7767c35fec4cf829d7fdcb5a9aee695ee,252598.42,668.94,114,False
536,0x9c95df82fe2f55f522cee739cefb08f528dded41,251278.72,153595.16,476,False
537,0x4f5318ed7ee02167e3662eae260bbaec47252a6e,251258.31,36891.29,1667,False
538,0xa82afc3751a2e58ec985989eb7d51b3f0f179055,249417.13,288231.13,3398,False
539,0xa4bd8f49695cf5d55924aca4cc2694952874e8a2,248979.42,53239.23,20549,False
540,0xc709bd57c153d22c562c313efe0779b63c055f3a,248317.32,1654.03,6756,False
541,0x534683cf32dad950224ae48f661ec9ae379f7943,247206.96,246.96,52,False
542,0x6d11cd749eb59c8ffa6d38be80ad0ad0a255c449,246655.66,168655.61,729,False
543,0x140891ee5c1214859198b80f0a5a4880ba57b4f8,246175.05,445.6,47005,False
544,0x94498530783c29a757f0c6ebcdfa1730ca39d829,245543.52,130896.89,160,False
545,0xe574b4bf69386301fa2759bc4c39c0fc6f83832a,245318.0,0,447,True
546,0xb6a2a66e8ee6ec02189125481461c64f35ad4b66,244431.06,62008.3,20847,False
547,0xf16640ce7cb59d7b38ca397652a5d296c6d0fb37,243581.16,933.94,3875,False
548,0x9d3e4fb265800f911de2026ed4a0ebddce36eec6,243491.8,184376.15,107,False
549,0x9d84ce0306f8551e02efef1680475fc0f1dc1344,243397.4,81316.55,1537,False
550,0xa509ae942ac8d8bc3f8c5df30cb6ae2c9b13ae46,242992.51,163143.58,23628,False
551,0xd6000a815572e5cbbe2c743bb6b716aa3763b66e,242705.66,33462.28,9481,False
552,0xd035fd5f4d6bec4a73dc2fc11fe35c13c3acf165,242376.18,3880.66,5309,False
553,0x5084736be0ec32f2cf0dcf204be79b97bcd2fb85,239749.66,3092.54,4089,False
554,0xacbca1cf43bd198e734089f198f3725281577cc3,239500.08,221093.53,408,False
555,0x2a019dc0089ea8c6edbbafc8a7cc9ba77b4b6397,236748.57,83825.13,574,False
556,0x20d6436849f930584892730c7f96ebb2ac763856,236073.3,152423.5,164,False
557,0xbbc616d7b0244867e691229686f777c2f70443c4,235827.33,5230.58,2818,False
558,0x4755188644460fc8140a18ccefc1e80b6a5e4158,232166.59,36282.72,29,False
559,0x07921379f7b31ef93da634b688b2fe36897db778,230960.48,249120.0,133,False
560,0x011f2d377e56119fb09196dffb0948ae55711122,230715.82,37705.66,5038,False
561,0xe1023f43ca05d355b9d150d953b46190a8896840,230488.62,753.66,102,False
562,0xb52901676f202628da58c6e40a7162d870e6ad06,230198.37,26471.04,1239,False
563,0xb31e41965df4ab8014de4c4d8da9deff0a6ac120,229565.2,22971.33,1220,False
564,0xe02c5438dfb907d5ac4cbf3967b45d14e4ed5d08,229359.62,16031.42,666,False
565,0xb7844f423abd31bdd70a4664c958762d291b61d0,229233.36,97191.96,277,False
566,0xee02ab587384597343e649ed927d82c2b771fbe3,228214.59,3537.17,134,False
567,0x4820eabf0711c0f93a3a0a3fe95200ea98b2895a,228102.04,0.02,446,False
568,0x0a6d26d31b28fd5a84c301f8b27296612f3b1d0a,227348.29,5909.86,3873,False
569,0x2e603f1533cbec9a9a57115f29f6ac4df039b440,226990.48,3539.32,1627,False
570,0x5d5ca491d5d6827988b278bfe4c719a2959f4302,226929.73,251945.8,16,False
571,0x7b71c5b958de1bddb21e3d3f025b7f7b3ce0afd3,226791.6,80338.67,375,False
572,0xc6990958b17cf5a96fa99a526321174a0d717961,226680.52,414949.36,123,False
573,0x9c16127eccf031df45461ef1e04b52ea286a09cb,226500.36,192927.89,12,False
574,0x88424a7f1300ea916b41c84a57852cfc91a9ca90,226491.64,189647.21,555,False
575,0x42b36fb3d9c800d06462ddaafed990606239498b,225848.98,122690.66,32,False
576,0x37c38405be6e6b49cdf0e1c5baa17ad9c80d0920,225612.0,113027.94,167,False
577,0x655edb18bbb3761f4bc298f0909f1b9f6e741ab3,225256.15,0,336,True
